page_url,domain,url_matched_for_gallery_page,url_matched_for_page_with_gallery,number_of_images_by_img_src,number_of_images_by_a_href,has_match,total_img_elements_found
https://fotky.sme.sk/fotka/83887/v-trojici,fotky.sme.sk,True,False,0,0,True,23
https://www.jenzeny.cz/zelenina/2,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/celebrity/kvety-mam-skvele-rodice-20500613.html,www.kafe.cz,False,False,0,19,True,31
https://www.lifee.cz/cestovani/psycholozka-radi-seznam-klicovych-veci-bez-kterych-bude-vase-dovolena-nanic_68210.html,www.lifee.cz,False,False,0,22,True,24
http://www.fotografovani.cz/cz/photo-contest/gallery/281/,www.fotografovani.cz,True,False,0,0,True,47
https://lepsija.cz/tipy-jak-zhubnout-pro-ty-kteri-jsou-neustale-ve-spechu/,lepsija.cz,False,False,9,0,True,19
https://www.extra.cz/velka-fotogalerie-nejprestiznejsi-vecirek-ve-varech-ovladly-myslivcova-a-svantnerova,www.extra.cz,False,False,0,44,True,68
https://www.frekvence1.cz/audio-video?porad=zdrave-myslet-zdrave-zit&clanek=zdrave-myslet-zdrave-zit-proc-lide-duveruji-lichvarskym-pujckam,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/cestovani/593415/prace-snu-pro-milenialy-cesta-kolem-sveta-luxusni-lodi-zdarma-ma-to-ale-hacek.html,www.blesk.cz,False,False,0,108,True,153
https://www.reflex.cz/clanek/fotogalerie/91721/izraelske-vojacky-vypadaji-na-socialnich-sitich-jako-sexy-modelky-ale-jsou-to-i-tvrde-bojovnice.html,www.reflex.cz,False,False,0,25,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-trendy-zimni-trendy/505044/jak-si-vybrat-kabat-aby-presne-sedel-vasi-postave-tyhle-vam-budou-sluset.html,prozeny.blesk.cz,False,False,0,7,True,49
https://www.televizeseznam.cz/video/jak-nas-vidi-svet/cesky-smazeny-kvetak-s-bramborem-co-na-to-rekli-cizinci-63866288?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/ruska-umelkyna-zvecnila-kultove-meme-v-malbach-pepe-the-frog-dostal-novu-tvar/,emefka.sk,False,False,71,6,True,178
https://www.fashionmagazin.cz/5-panskych-outfitu-na-letni-festivaly/,www.fashionmagazin.cz,False,False,32,2,True,61
https://videacesky.cz/video/arena-superhrdinu,videacesky.cz,True,False,0,0,True,66
https://www.recepty.cz/recept/tulacky-gulas-145439,www.recepty.cz,False,False,0,1,True,149
https://shop.emefka.sk/sk/emefka/mikiny/,shop.emefka.sk,False,False,0,9,True,35
https://www.vitalia.cz/clanky/susi-jidlo-mrazem-lyofilizace-potravin-ma-budoucnost/,www.vitalia.cz,False,False,0,10,True,76
https://fotky.sme.sk/fotka/25396/ja,fotky.sme.sk,True,False,0,0,True,23
https://www.jenzeny.cz/ovoce/2,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/celebrity/pierre-brice-asi-neni-prekvapenim-co-prohlasil-o-sve-zivotni-roli-vinnetoua-20190620.html,www.kafe.cz,False,False,0,19,True,31
https://www.lifee.cz/cestovani/nedostatecna-rychlost-obava-o-dostatek-paliva-uplynulo-100-let-od-chvile-kdy-vzducholod-r34-prekonala-atlantik_73282.html,www.lifee.cz,False,False,0,22,True,24
http://www.fotografovani.cz/cz/photo-contest/gallery/1460/,www.fotografovani.cz,True,False,0,0,True,47
https://lepsija.cz/nahodna-zena-zastavila-na-dalnici-aby-pomohla-nebohemu-pejskovi-s-uvazanym-retezem-kolem-krku-jak-nekdo-muze-neco-takoveho-udelat/,lepsija.cz,False,False,9,0,True,19
https://www.extra.cz/stardance-predcil-ocekavani-pavla-tomicova-a-veronika-arichteva-zastinily-ostatni-soutezici,www.extra.cz,False,False,0,44,True,68
https://www.frekvence1.cz/audio-video?porad=zdrave-myslet-zdrave-zit&clanek=zdrave-myslet-zdrave-zit-proc-lide-neduveruji-sami-sobe,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/celebrity-kralovske-rodiny/599369/alzbeta-ii-zverejnila-prvni-prispevek-na-instagramu-britove-sili.html,www.blesk.cz,False,False,0,103,True,152
https://www.reflex.cz/clanek/fotogalerie/94942/eifellova-kraska-dvoumetrova-tanecnice-ktera-ve-40-letech-ovladla-svet-nocnich-klubu.html,www.reflex.cz,False,False,0,27,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-trendy-moda/605231/chystate-se-jako-host-na-svatbu-v-techto-satech-okouzlite-spolecnost.html,prozeny.blesk.cz,False,False,0,7,True,49
https://www.televizeseznam.cz/video/adost/testy-odhalily-osklive-prekvapeni-ve-slozeni-taveneho-syru-63932336?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/ludia-si-vsimli-zaujimavy-modny-ritual-kralovnej-alzbety-vsimol-si-si-ho-aj-ty/,emefka.sk,False,False,69,5,True,178
https://www.fashionmagazin.cz/moda/hm/,www.fashionmagazin.cz,False,False,32,4,True,60
https://videacesky.cz/video/joe-rogan-o-transgender-sportovkynich,videacesky.cz,True,False,0,0,True,66
https://www.recepty.cz/recept/rohliky-na-rano-8691,www.recepty.cz,False,False,0,1,True,149
https://shop.emefka.sk/sk/emefka/mikiny/?lang=romanian,shop.emefka.sk,False,False,0,9,True,35
https://www.vitalia.cz/clanky/ortorexii-trpi-bohatsi-lide-s-vyssi-inteligenci/,www.vitalia.cz,False,False,0,15,True,76
https://fotky.sme.sk/fotka/86279/pokazene-puzzle,fotky.sme.sk,True,False,0,0,True,22
https://www.jenzeny.cz/hygiena,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/celebrity/kvety-jistota-jmenem-vladimir-misik-20500613.html,www.kafe.cz,False,False,0,19,True,31
https://www.lifee.cz/cestovani/dalsi-zraloci-panika-morsti-predatori-zabili-mladou-studentku-v-turistickem-raji_72313.html,www.lifee.cz,False,False,0,22,True,24
http://www.fotografovani.cz/cz/photo-contest/gallery/1349/,www.fotografovani.cz,True,False,0,0,True,47
https://lepsija.cz/zdaji-se-vam-sny-o-pronasledovani-nebo-selhani-u-testu-jake-jsou-nase-nejcastejsi-sny-a-jake-vyznamy-se-za-nimi-skryvaji/,lepsija.cz,False,False,9,0,True,19
https://www.extra.cz/tohle-je-6-nejkrasnejsich-mladych-ceskych-herecek-souhlasite,www.extra.cz,False,False,0,44,True,68
https://www.frekvence1.cz/audio-video?porad=zdrave-myslet-zdrave-zit&clanek=zdrave-myslet-zdrave-zit-proc-si-neverime-a-nemame-dostatek-penez,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/cestovani/609820/druhy-domov-alzbety-ii-na-prodej-sidlo-kralovny-prijde-na-poradny-balik.html,www.blesk.cz,False,False,0,108,True,152
https://www.reflex.cz/clanek/fotogalerie/95674/amerika-60-let-a-dnes-opustena-mista-ozivaji-v-unikatnich-animacich-podivejte-se.html,www.reflex.cz,False,False,0,25,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-zdravi-zdravi/501879/narok-na-lazne-kdy-ho-mate-a-kolik-stoji-pokud-si-je-platite-z-vlastni-kapsy.html,prozeny.blesk.cz,False,False,0,7,True,49
https://www.televizeseznam.cz/video/adost/bez-stromu-se-upeceme-jak-dramaticky-se-lisi-teploty-v-ulicich-bez-a-se-stromy-63937621?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/umela-inteligencia-vytvara-motivacne-citaty-su-vsak-skor-demotivujuce-a-uprimne/,emefka.sk,False,False,71,5,True,178
https://www.fashionmagazin.cz/stylove-tipy-outfit-silvestr/,www.fashionmagazin.cz,False,False,40,3,True,60
https://videacesky.cz/video/ozzy-man-hra-o-truny-v-kostce-mrtvych-moc,videacesky.cz,True,False,0,0,True,66
https://www.recepty.cz/recept/cokoladovy-dort-podle-italskeho-receptu-poctiva-porce-cokolady-155002,www.recepty.cz,False,False,0,9,True,147
https://shop.emefka.sk/sk/emefka/mikiny/?lang=croatian,shop.emefka.sk,False,False,0,9,True,35
https://www.vitalia.cz/clanky/zimni-jidelnicek-podle-nasich-babicek/,www.vitalia.cz,False,False,0,10,True,76
https://fotky.sme.sk/fotka/40784/bratislava,fotky.sme.sk,True,False,0,0,True,22
https://www.jenzeny.cz/pece-o-plet,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/celebrity/helena-trestikova-20190528.html,www.kafe.cz,False,False,0,19,True,31
https://www.lifee.cz/trendy/vedecky-overeno-blahodarne-ucinky-jogy_70603.html,www.lifee.cz,False,False,0,22,True,24
http://www.fotografovani.cz/cz/photo-contest/gallery/1458/,www.fotografovani.cz,True,False,0,0,True,47
https://lepsija.cz/author/radkadobesova/page/29/,lepsija.cz,False,False,8,0,True,19
https://www.extra.cz/dyk-vcera-zapijel-aloise-mame-seznam-hostu-supertajne-pijatyky-nechybela-byvala-prvni-dama-a-smutne-exmilenky,www.extra.cz,False,False,0,42,True,68
https://www.frekvence1.cz/audio-video?porad=zdrave-myslet-zdrave-zit&clanek=zdrave-myslet-zdrave-zit-co-mohou-napachat-zbytecne-utraty,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/regiony-praha-praha-volny-cas/552282/extaze-v-letnanech-stouni-odzbrojili-desetitisice-fanousku-spojili-generace.html,www.blesk.cz,False,False,0,102,True,152
https://www.reflex.cz/clanek/fotogalerie/94189/naciste-odvazeji-cikany-do-lagru-unikatni-snimky-ukazuji-kruty-osud-romske-populace-v-evrope.html,www.reflex.cz,False,False,0,25,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy/603511/magdalena-horetzka-po-osvobozeni-rusy-jsem-vazila-29-kilogramu.html,prozeny.blesk.cz,False,False,0,7,True,49
https://www.televizeseznam.cz/video/onemanshow/odhaleni-nejvetsiho-televizniho-skandalu-v-cesku-180407?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/inovativne-vychytavky-ktore-budes-chciet-mat-doma-aj-ty/,emefka.sk,False,False,67,5,True,178
https://www.fashionmagazin.cz/sukne-budou-frcet-i-letosni-leto/,www.fashionmagazin.cz,False,False,33,2,True,60
https://videacesky.cz/video/prava-na-facebooku-pro-idioty,videacesky.cz,True,False,0,0,True,66
https://www.recepty.cz/recept/testo-na-ovocne-knedliky-9077,www.recepty.cz,False,False,0,1,True,147
https://shop.emefka.sk/sk/emefka/mikiny/?lang=english,shop.emefka.sk,False,False,0,9,True,35
https://www.vitalia.cz/clanky/je-frappe-a-ledova-kava-to-same/,www.vitalia.cz,False,False,0,10,True,76
https://fotky.sme.sk/fotka/71679/lan,fotky.sme.sk,True,False,0,0,True,22
https://www.jenzeny.cz/beh,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/celebrity/profesionalove-20190524.html,www.kafe.cz,False,False,0,19,True,31
https://www.lifee.cz/trendy/pred-119-lety-se-narodil-antoine-de-saint-exupery-co-muzete-vycist-z-maleho-prince-za-zivotni-poselstvi_72353.html,www.lifee.cz,False,False,0,22,True,24
http://www.fotografovani.cz/cz/photo-contest/gallery/1400/,www.fotografovani.cz,True,False,0,0,True,45
https://lepsija.cz/az-uz-varite-radi-nebo-z-donuceni-usetrit-cas-se-vzdycky-hodi-aneb-jednoduche-triky-profesioalnich-kucharu/,lepsija.cz,False,False,9,0,True,19
https://www.extra.cz/tajny-darek-k-80-narozkam-karla-gotta-podilely-se-na-nem-desitky-celebrit,www.extra.cz,False,False,0,44,True,68
https://www.frekvence1.cz/audio-video?porad=top-10&clanek=co-boli-to-preboli-nebo-22-dni-tohle-je-top-10-hitu-od-zpevaka-miro-zbirky,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/celebrity-kralovske-rodiny/596695/ostra-kritika-harryho-a-meghan-za-to-co-s-oblibou-delate-i-vy-to-je-prisne.html,www.blesk.cz,False,False,0,108,True,151
https://www.reflex.cz/clanek/zajimavosti/93354/zdevastovana-venezuela-si-porad-drzi-neobvykle-prvenstvi-ma-nejkrasnejsi-zeny-sveta.html,www.reflex.cz,False,False,0,21,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy/527606/prava-laska-existuje-muz-svou-znetvorenou-pritelkyni-po-tragedii-neopustil.html,prozeny.blesk.cz,False,False,0,7,True,49
https://www.televizeseznam.cz/video/strunc/komarek-babis-je-pro-demonstranty-cire-zlo-vadi-jim-i-jak-vypada-znam-ho-mysli-to-dobre-63932891?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/7-fascinujucich-rastlin-ktore-ta-dostanu-svojimi-magickymi-schopnostami/,emefka.sk,False,False,67,5,True,178
https://www.fashionmagazin.cz/fashion/nezarazene/page/3/,www.fashionmagazin.cz,False,False,31,2,True,60
https://videacesky.cz/video/vox-proc-se-vraci-spalnicky,videacesky.cz,True,False,0,0,True,66
https://www.recepty.cz/recept/makovec-raz-dva-vyborny-13965,www.recepty.cz,False,False,0,4,True,146
https://shop.emefka.sk/sk/emefka/mikiny/?lang=slovak,shop.emefka.sk,False,False,0,9,True,35
https://www.vitalia.cz/clanky/nejhorsi-potraviny-roku-2017/?ic=articles-related&icc=item-1,www.vitalia.cz,False,False,0,5,True,76
https://fotky.sme.sk/fotka/69224/zvoncek-konaristy-campanula-patula,fotky.sme.sk,True,False,0,0,True,22
https://www.jenzeny.cz/behani,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/celebrity/rozhovor-s-darou-rolins-bylo-mi-lito-kdyz-patrik-smazal-nase-spolecne-fotky-20190523.html,www.kafe.cz,False,False,0,19,True,31
https://www.lifee.cz/trendy/milenky-hakoveho-krize-jaky-byl-vztah-ceske-herecky-anny-ondrakove-a-hitlerova-oblibeneho-boxera-maxe-schmelinga_68353.html,www.lifee.cz,False,False,0,22,True,24
http://www.fotografovani.cz/cz/photo-contest/gallery/862/,www.fotografovani.cz,True,False,0,0,True,45
https://lepsija.cz/budite-se-casto-uprostred-noci-a-premyslite-jake-jsou-priciny-duvodem-muze-byt-spatne-nastavena-teplota-i-zdravotni-problemy/,lepsija.cz,False,False,9,0,True,19
https://www.extra.cz/byl-to-pro-me-jeden-z-nejvetsich-zazitku-napsal-jagr-po-gottove-oslave,www.extra.cz,False,False,0,44,True,68
https://www.frekvence1.cz/audio-video?porad=top-10&clanek=top-10-hitu-od-chinaski-ktery-je-vas-nejoblibenejsi,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/cestovani/598431/odstartoval-nejvetsi-festival-sexu-na-svete-polonahe-krasky-v-riu-tanci-vsude.html,www.blesk.cz,False,False,0,105,True,151
https://www.reflex.cz/clanek/fotogalerie/89762/marihuana-povinna-odev-dobrovolny-vratte-se-ve-fotografiich-do-zivota-hippies-70-let.html,www.reflex.cz,False,False,0,21,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy/571245/sest-let-cekali-na-skutecny-sex-nakonec-jim-pomohl-porad-v-televizi.html,prozeny.blesk.cz,False,False,0,7,True,49
https://www.televizeseznam.cz/video/snemovni-4/klausovi-chybeji-lidri-pro-trikoloru-s-ekonomikou-mu-bude-pomahat-sevcik-z-vse-63929062?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/postelne-sceny-vo-filmoch-ktore-nemaju-s-realitou-nic-spolocne/,emefka.sk,False,False,70,5,True,178
https://www.fashionmagazin.cz/prouzky-nejsou-nuda-s-cim-nosit-pruhovane-triko/,www.fashionmagazin.cz,False,False,37,2,True,60
https://videacesky.cz/video/prava-na-facebooku-pro-idioty,videacesky.cz,True,False,0,0,True,66
https://www.recepty.cz/recept/prdelky-13987,www.recepty.cz,False,False,0,4,True,145
https://shop.emefka.sk/sk/emefka/mikiny/?lang=german,shop.emefka.sk,False,False,0,9,True,35
https://www.vitalia.cz/clanky/mcdonald-s-ukoncil-projekt-na-rovinu/,www.vitalia.cz,False,False,0,10,True,76
https://fotky.sme.sk/fotka/70843/salas,fotky.sme.sk,True,False,0,0,True,22
https://www.jenzeny.cz/napadeni,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/laska-a-vztahy/jana-utikal-od-reality-a-zavislost-mu-zlomila-vaz-prisel-o-praci-i-rodinu-20200101.html,www.kafe.cz,False,False,0,19,True,31
https://www.lifee.cz/trendy/nataceni-libas-jako-dabel-bylo-plne-zmatku-kaiser-odmitl-zaskok-kaskadera-holubova-malem-zmeskala-letadlo-na-nataceni_73261.html,www.lifee.cz,False,False,0,22,True,24
http://www.fotografovani.cz/cz/photo-contest/gallery/1657/,www.fotografovani.cz,True,False,0,0,True,45
https://lepsija.cz/kolega-programator-me-naucil-tyhle-sikovne-klavesove-zkratky-diky-kterym-se-mi-ted-mnohem-lepe-pracuje/,lepsija.cz,False,False,9,0,True,19
https://www.extra.cz/vilma-je-zpet-jana-paulova-z-filmu-kamenak-vycouvala-kvuli-pomejemu-54-do-serialu-se-vratila,www.extra.cz,False,False,0,44,True,68
https://www.frekvence1.cz/audio-video?porad=hudba&clanek=novy-klip-marka-ztraceneho-na-frekvenci-1-poslechnete-si-novinku-leto-95,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/celebrity-karlovy-vary/611806/marie-dolezalova-si-utahuje-z-varu-zdravime-cerveny-koberec-z-peceni-burtu.html,www.blesk.cz,False,False,0,113,True,151
https://www.reflex.cz/clanek/fotogalerie/86413/neviditelne-polonahe-krasavice-modelky-ktere-dokonale-splyvaji-s-okolnim-prostredim.html,www.reflex.cz,False,False,0,27,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy/432104/nemocny-muz-oslavil-vanoce-se-synem-o-mesic-drive-boji-se-ze-skutecnych-se-nedozije.html,prozeny.blesk.cz,False,False,0,7,True,49
https://www.televizeseznam.cz/video/adost/patrani-po-eckach-ve-vesele-krave-ktera-je-pry-bez-ecek-63935266?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/15-maciek-z-celeho-sveta-s-tou-najsialenejsou-srstou/,emefka.sk,False,False,70,5,True,177
https://www.fashionmagazin.cz/ikea-moda-vtip-nebo-novy-blaznivy-trend/,www.fashionmagazin.cz,False,False,37,2,True,59
https://videacesky.cz/video/the-graham-norton-show-robbie-williams-a-rano-na-zamku,videacesky.cz,True,False,0,0,True,66
https://www.recepty.cz/recept/domaci-nudle-do-polevky-19314,www.recepty.cz,False,False,0,7,True,145
https://shop.emefka.sk/sk/emefka/mikiny/?lang=french,shop.emefka.sk,False,False,0,9,True,35
https://www.vitalia.cz/clanky/pesticidy-v-ovoci-a-zelenine-2018/,www.vitalia.cz,False,False,0,10,True,76
https://fotky.sme.sk/fotka/30640/mesto-svetiel,fotky.sme.sk,True,False,0,0,True,22
https://www.jenzeny.cz/sebeobrana,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/celebrity/kvety-muj-tata-byl-kokainovy-kral-20500423.html,www.kafe.cz,False,False,0,19,True,31
https://www.lifee.cz/trendy/sexuolog-problemy-s-pocetim-druheho-ditete-mohou-za-to-dve-veci_69048.html,www.lifee.cz,False,False,0,22,True,24
http://www.fotografovani.cz/cz/photo-contest/gallery/445/,www.fotografovani.cz,True,False,0,0,True,45
https://lepsija.cz/cviceni/page/4/,lepsija.cz,False,False,8,0,True,19
https://www.extra.cz/kudla-do-zad-karla-gotta-drsne-posmesky-od-byvaleho-kamarada,www.extra.cz,False,False,0,44,True,68
https://www.frekvence1.cz/audio-video?porad=hudba&clanek=top-10-hitu-od-chinaski-ktery-je-vas-nejoblibenejsi,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/celebrity-ceske-celebrity/608836/pomeje-tri-mesice-bez-hrobu-co-na-to-andrea-rekla-proc-dala-ruce-pryc.html,www.blesk.cz,False,False,0,106,True,151
https://www.reflex.cz/uber-taxi-protesty,www.reflex.cz,False,False,0,15,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy/467529/chteli-ji-odstranit-znamenko-na-tvari-udelala-z-nej-svou-prednost.html,prozeny.blesk.cz,False,False,0,7,True,49
https://www.televizeseznam.cz/video/adost/bonus-kompletni-vysledky-nezavislych-testu-tavenych-syru-63932321?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/15-genialnych-vynalezov-ktore-potrebujes-vlastnit/,emefka.sk,False,False,69,5,True,177
https://www.fashionmagazin.cz/zarime-v-bile/,www.fashionmagazin.cz,False,False,21,2,True,59
https://videacesky.cz/video/dotazy-na-facebooku,videacesky.cz,True,False,0,0,True,66
https://www.recepty.cz/recept/domaci-nudle-do-polevky-19314?_fid=nend,www.recepty.cz,False,False,0,7,True,145
https://shop.emefka.sk/sk/emefka/mikiny/?lang=polish,shop.emefka.sk,False,False,0,9,True,35
https://www.vitalia.cz/clanky/puvodni-farmarske-trhy-se-vraceji/,www.vitalia.cz,False,False,0,10,True,76
https://fotky.sme.sk/fotka/116329/kamzik-vrchovsky-tatransky-rupicapra-rupicapra-tatrica,fotky.sme.sk,True,False,0,0,True,22
https://www.jenzeny.cz/prace,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/promeny/promeny-monika-28-me-vlasy-nejsou-feministicke-30640.html,www.kafe.cz,False,False,0,19,True,31
https://www.lifee.cz/trendy/marecku-podejte-mi-pero-pripravte-se-na-vecer-a-nastudujte-ty-nejvetsi-filmarske-chyby_72261.html,www.lifee.cz,False,False,0,22,True,24
http://www.fotografovani.cz/cz/photo-contest/gallery/394/,www.fotografovani.cz,True,False,0,0,True,45
https://lepsija.cz/nejpozoruhodnejsi-silnice-sveta-nektere-jsou-pouze-pro-odvazlivce/,lepsija.cz,False,False,9,0,True,19
https://www.extra.cz/snehovy-pozdrav-vysmaty-karel-gott-potesil-fanousky-z-hor,www.extra.cz,False,False,0,44,True,68
https://www.frekvence1.cz/audio-video?porad=hudba&clanek=top-10-hitu-od-skupiny-krystof-ktery-je-vas-nejoblibenejsi,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/celebrity-svetove-celebrity/611002/10-let-od-smrti-jacksona-50-co-prozradily-posmrtne-fotky.html,www.blesk.cz,False,False,0,108,True,151
https://www.reflex.cz/clanek/zajimavosti/95092/putin-si-opet-hral-na-hokejistu-promenil-se-ve-stroj-na-skorovani-ale-take-spadl-kdyz-maval-divakum.html,www.reflex.cz,False,False,0,13,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy/553462/eva-zarska-jeji-rodice-se-po-valce-ujali-zidovske-holcicky.html,prozeny.blesk.cz,False,False,0,7,True,49
https://www.televizeseznam.cz/video/novy-zivot-diky-plastice/kristyna-modelace-povislych-prsou-63919557?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/17-neprijemnych-situacii-ktore-pozna-kazda-zena/,emefka.sk,False,False,69,7,True,177
https://www.fashionmagazin.cz/10-nejvlivnejsich-modnich-znacek-a-navrharu/,www.fashionmagazin.cz,False,False,21,2,True,59
https://videacesky.cz/video/metalove-okenko-textures-shaping-a-single-grain-of-sand,videacesky.cz,True,False,0,0,True,66
https://www.recepty.cz/recept/domaci-nudle-do-polevky-19314?_fid=hs2i,www.recepty.cz,False,False,0,7,True,145
https://shop.emefka.sk/sk/emefka/mikiny,shop.emefka.sk,False,False,0,9,True,35
https://www.vitalia.cz/clanky/tempeh-javanske-maso/,www.vitalia.cz,False,False,0,10,True,76
https://fotky.sme.sk/fotka/44622/niedzica,fotky.sme.sk,True,False,0,0,True,22
https://www.jenzeny.cz/rady-a-tipy,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/celebrity/celine-dion-moda-20200101.html,www.kafe.cz,False,False,0,19,True,31
https://www.lifee.cz/trendy/tragedie-z-nataceni-vinnetou-ribana-podstupovala-chemoterapii-a-obcas-se-sotva-drzela-na-nohou_72753.html,www.lifee.cz,False,False,0,23,True,24
http://www.fotografovani.cz/cz/photo-contest/gallery/1461/,www.fotografovani.cz,True,False,0,0,True,45
https://lepsija.cz/take-mate-behem-sezeni-v-letadle-tolik-otazek-ale-je-vam-trapne-se-zeptat-zeptali-jsme-se-za-vas/,lepsija.cz,False,False,9,0,True,19
https://www.extra.cz/karel-gott-79-nebude-na-stedry-den-doma-kde-oblibeny-zpevak-stravi-letosni-vanoce,www.extra.cz,False,False,0,44,True,68
https://www.frekvence1.cz/audio-video/page/2?porad=zdrave-myslet-zdrave-zit&clanek=zdrave-myslet-zdrave-zit-proc-maji-lide-nedostatek-penez,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/celebrity-kralovske-rodiny/605782/vevodkyne-meghan-se-pry-ukaze-az-mesic-po-porodu-kdy-uvidime-kralovske-miminko.html,www.blesk.cz,False,False,0,100,True,150
https://www.reflex.cz/clanek/fotogalerie/77561/cestovatelska-rarita-v-kolumbii-nejlidnatejsi-ostrov-sveta-santa-cruz-del-islote.html,www.reflex.cz,False,False,0,23,True,51
https://prozeny.blesk.cz/clanek/pro-zeny-pribehy/557921/drahomira-sinoglova-tehotna-se-pri-domovni-prohlidce-schovala-do-kamen.html,prozeny.blesk.cz,False,False,0,7,True,49
https://www.televizeseznam.cz/video/onemanshow/zakulisi-nejvetsiho-televizniho-skandalu-v-cesku-180417?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/15-zabavnych-komiksov-ktore-su-zo-zivota-nas-vsetkych/,emefka.sk,False,False,69,7,True,177
https://www.fashionmagazin.cz/swimwear-2013/,www.fashionmagazin.cz,False,False,21,2,True,59
https://videacesky.cz/video/vsauce-vyhynuti-lidstva,videacesky.cz,True,False,0,0,True,66
https://www.recepty.cz/recept/obracene-rizky-1820,www.recepty.cz,False,False,0,1,True,145
https://shop.emefka.sk/sk/emefka/ostatne/,shop.emefka.sk,False,False,0,9,True,34
https://www.vitalia.cz/clanky/zdrava-strava-je-draha-nemuzeme-si-ji-dovolit-pravda-nebo-mytus/,www.vitalia.cz,False,False,0,10,True,76
https://fotky.sme.sk/fotka/110848/domodlene,fotky.sme.sk,True,False,0,0,True,22
https://www.jenzeny.cz/category/?page=2,www.jenzeny.cz,False,False,1,0,True,21
https://www.kafe.cz/celebrity/kvety-kazdeho-nekdy-potka-co-vubec-neceka-20500625.html,www.kafe.cz,False,False,0,19,True,31
https://www.lifee.cz/trendy/bono-vox-slavi-59-narozeniny-vedeli-jste-ze-mel-byt-na-palube-letadla-kteremu-za-letu-upadly-dvere_65823.html,www.lifee.cz,False,False,0,22,True,24
http://www.fotografovani.cz/cz/photo-contest/gallery/1587/,www.fotografovani.cz,True,False,0,0,True,45
https://lepsija.cz/zena-splni-originalnim-zpusobem-prani-nemocnemu-dedeckovi/,lepsija.cz,False,False,9,0,True,19
https://www.extra.cz/jim-carrey-zachranil-sveho-filmoveho-psa-z-utulku-zajimavosti-o-snimku-bozsky-bruce-vas-dostanou,www.extra.cz,False,False,0,44,True,68
https://www.frekvence1.cz/audio-video/page/2?porad=frekvence-1-v-praci&clanek=video-frekvence-1-dela-radost-marek-ztraceny-osobne-predal-fanynkam-listky-na-svuj-koncert,www.frekvence1.cz,False,False,58,1,True,83
https://www.blesk.cz/clanek/celebrity-kralovske-rodiny/595562/princ-philip-unikne-trestu-za-nehodu-nepomohla-mu-manzelka-kralovna-alzbeta-ii-ale.html,www.blesk.cz,False,False,0,107,True,150
https://www.reflex.cz/clanek/zajimavosti/95558/krkonose-zaplavuji-tuny-odpadku-krnap-vytahl-do-boje-proti-nicitelum-prirody.html,www.reflex.cz,False,False,0,13,True,51
